Date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d’Ivoire,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,International conveyance (Diamond Princess),Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo[1],Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands (Commonwealth of the),Norway,Oman,Other,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Rwanda,Réunion,Saint Barthélemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The United Kingdom,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Republic of Tanzania,United States Virgin Islands,United States of America,Uruguay,Uzbekistan,Venezuela (Bolivarian Republic of),Viet Nam,Yemen,Zambia,Zimbabwe,"occupied Palestinian territory, including east Jerusalem"
2020-04-29,4,0,9,0,0,0,0,9,2,0,3,10,0,0,0,10,0,4,206,0,0,0,0,1,0,3,0,113,0,0,0,0,0,0,0,21,117,0,0,0,8,0,10,0,0,1,0,2,0,0,8,1,0,9,0,0,10,13,14,0,0,0,0,0,0,0,0,0,4,544,0,0,0,0,0,194,0,0,6,0,0,0,0,1,0,2,0,0,0,0,0,14,1,50,19,0,94,0,77,0,9,454,1,91,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,26,0,0,0,0,5,0,0,0,0,67,0,1,0,0,0,3,0,0,0,0,12,10,0,0,45,9,20,21,0,1,1,3,17,95,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,1,0,6,4,0,396,0,1,0,84,33,0,0,1,570,0,0,0,0,123,0,0,10,6,3,0,2154,0,0,1,0,0,0,0,0
2020-04-30,0,0,8,1,0,0,0,7,2,0,1,1,1,0,1,7,0,4,203,0,0,0,0,3,0,1,0,166,0,0,2,2,0,0,0,1,143,0,0,0,13,0,7,0,0,0,1,2,0,0,5,3,0,6,0,0,15,17,12,0,0,0,3,0,0,0,0,0,43,530,0,0,0,0,1,281,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0,12,0,41,12,0,90,0,43,6,3,534,0,10,2,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,145,0,0,0,0,2,0,0,0,0,165,0,2,0,0,0,1,0,9,0,0,19,5,0,1,39,9,21,27,0,0,2,3,32,57,0,0,0,0,0,0,0,0,1,0,7,0,5,0,0,1,1,1,3,2,0,0,318,0,0,0,62,26,0,0,1,1224,0,1,0,0,119,0,0,13,4,0,0,2575,2,1,0,0,0,0,0,0
2020-05-01,0,1,10,0,0,0,0,7,0,0,1,31,0,0,0,4,1,5,181,0,0,0,0,3,0,2,0,165,0,0,4,0,0,0,0,0,157,0,0,0,8,0,10,0,0,0,0,3,0,2,9,1,0,14,0,0,5,23,18,1,1,0,1,0,0,0,0,0,8,544,0,0,0,0,0,215,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,37,42,0,93,0,39,0,4,437,0,30,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,2,0,1,2,0,3,0,0,0,0,0,113,0,0,0,0,4,0,0,0,0,138,0,1,0,2,0,1,0,6,1,0,9,3,0,0,46,16,25,23,0,0,0,3,25,42,0,0,0,0,0,0,0,0,0,0,6,1,4,0,1,0,1,0,2,0,7,0,300,0,3,0,77,29,0,0,0,847,0,0,0,0,117,0,0,13,8,0,0,2390,0,1,0,0,0,0,1,0
2020-05-02,7,0,5,1,0,0,0,8,0,0,3,14,0,2,0,9,0,0,156,0,0,0,0,3,0,1,0,407,0,0,3,0,0,0,0,6,169,0,0,0,6,0,9,0,0,0,2,6,0,0,3,0,0,10,0,0,2,16,0,0,0,0,1,0,0,0,0,0,23,516,0,0,1,0,0,227,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,25,0,57,31,0,76,3,25,6,3,464,1,17,4,0,6,0,0,4,0,0,0,2,0,0,0,0,2,3,0,0,1,0,4,0,0,0,0,0,99,0,0,1,0,4,0,0,0,0,123,0,1,1,2,12,0,0,11,1,0,19,2,0,0,42,15,28,35,3,0,0,4,19,60,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,1,0,2,10,0,313,0,1,0,86,23,0,0,1,682,0,0,0,0,115,0,0,6,0,0,0,1742,0,0,0,0,0,0,0,0
2020-05-03,2,0,8,2,0,0,0,12,3,0,2,5,1,0,0,5,0,3,155,0,0,0,0,1,0,1,0,357,0,0,2,3,0,0,0,0,153,0,0,0,7,0,10,0,0,0,1,2,0,0,2,0,3,9,0,0,6,0,13,0,0,0,1,0,0,0,0,0,5,389,0,0,1,0,0,179,1,0,5,0,0,0,0,2,0,0,0,0,1,0,8,12,0,49,23,0,60,0,35,1,3,420,0,14,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,152,0,0,0,1,1,0,0,0,0,112,0,0,0,0,1,1,0,11,0,0,21,8,0,0,62,17,40,34,2,0,2,7,25,0,0,0,0,0,0,1,0,0,0,0,3,1,5,0,2,0,0,2,1,5,4,0,280,0,4,0,89,24,0,0,0,1010,0,0,0,0,109,0,0,8,12,0,0,2151,0,1,0,0,0,0,0,0
2020-05-04,8,0,4,0,0,0,0,0,1,0,2,23,0,0,0,7,0,4,142,0,0,0,0,2,0,2,0,346,0,0,1,0,0,0,0,4,139,0,0,0,8,1,8,0,2,0,3,3,0,0,3,0,0,15,0,0,5,0,30,0,0,0,0,0,0,0,0,0,9,368,0,0,0,0,0,140,0,0,0,0,0,0,0,2,1,1,0,1,0,0,4,10,0,48,22,0,96,1,234,1,2,415,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,84,0,0,1,0,1,0,0,0,0,120,0,1,0,3,3,2,0,2,0,0,15,5,0,0,66,7,30,26,0,0,1,7,23,66,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,1,0,1,3,7,0,259,0,1,0,73,13,0,0,1,815,0,0,0,0,106,0,0,8,0,0,0,1964,2,0,0,0,0,0,0,0
2020-05-05,3,1,6,0,0,0,0,13,1,0,1,6,0,0,0,3,0,5,154,0,0,1,0,4,0,2,0,189,0,0,1,1,0,0,0,3,128,0,0,0,9,0,11,0,0,0,1,2,0,0,3,0,0,4,0,0,4,87,22,0,0,0,3,0,0,0,0,0,4,241,0,0,0,0,1,110,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,8,0,62,8,0,71,1,24,0,4,260,0,25,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,2,0,0,0,0,0,46,0,0,0,0,2,0,0,0,0,66,0,0,0,2,5,2,0,0,0,0,9,6,0,0,28,10,11,23,0,0,1,2,33,113,0,0,0,0,0,0,0,0,1,0,8,2,5,0,1,2,0,1,1,2,1,0,250,0,3,0,75,22,0,0,2,364,0,0,0,1,99,0,0,11,13,0,1,1109,1,0,0,0,0,0,0,0
2020-05-06,0,0,7,1,0,0,0,5,1,0,4,7,1,0,0,8,0,7,135,0,0,0,0,3,0,2,0,338,0,0,2,0,0,0,0,0,149,0,0,0,9,0,9,0,0,0,4,2,0,1,2,0,2,5,0,0,4,208,21,0,0,0,1,0,0,0,0,0,3,440,0,0,0,0,0,163,0,0,6,0,0,1,0,0,1,0,0,0,0,0,3,11,0,73,11,0,80,2,15,0,5,333,0,13,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83,0,0,0,0,4,0,0,0,0,43,0,0,0,0,0,4,0,0,0,0,34,2,0,0,54,19,27,25,1,0,2,7,23,73,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,1,0,3,0,247,0,3,0,73,11,0,0,0,320,0,0,0,1,95,0,0,19,0,0,0,1322,0,0,0,0,0,0,0,0
2020-05-07,4,2,5,1,0,0,0,10,0,0,2,20,0,0,0,5,0,0,110,0,0,0,0,2,0,2,0,474,0,0,0,0,0,0,0,2,138,0,0,2,9,0,16,0,0,0,4,0,0,0,4,0,0,7,0,0,7,12,12,1,0,0,0,0,0,0,0,0,6,366,0,0,0,0,0,202,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,67,8,0,71,2,57,2,6,382,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,135,0,0,0,0,1,0,1,0,0,48,0,0,0,2,0,6,0,2,1,0,23,9,0,0,72,28,34,20,0,0,1,6,19,105,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,2,3,0,3,0,224,0,0,0,82,10,0,0,0,969,0,0,0,0,92,0,0,11,16,0,0,2010,0,0,0,0,0,0,0,0
2020-05-08,0,1,7,0,0,0,0,8,2,0,2,11,1,0,0,2,1,5,107,0,1,0,0,4,0,2,0,449,0,0,6,0,0,0,0,1,178,0,0,0,11,0,9,0,1,0,4,3,0,0,0,0,1,9,0,0,8,17,14,0,0,0,0,0,0,0,0,0,7,427,0,0,0,0,0,173,0,0,3,0,0,1,0,0,0,0,0,0,1,0,5,12,0,73,8,0,63,1,31,1,6,323,0,17,1,0,0,1,0,4,0,0,2,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,163,0,0,0,0,3,0,0,0,0,145,0,0,1,1,4,2,0,7,0,0,48,2,0,0,89,10,28,25,0,2,1,7,25,101,0,0,0,0,0,0,0,0,0,0,7,0,5,0,1,1,0,2,3,0,10,0,206,0,3,0,84,13,0,0,0,769,0,1,0,1,89,0,0,11,6,6,0,2902,0,1,0,0,2,0,0,0
2020-05-09,8,0,6,0,0,0,0,5,1,0,1,4,1,0,0,5,0,5,87,0,0,0,0,3,0,5,0,435,0,0,2,1,0,0,0,2,141,0,0,1,7,0,15,0,0,0,2,3,0,0,9,0,0,9,0,0,12,163,0,1,1,0,2,0,0,0,0,0,5,288,0,0,0,0,0,193,1,0,1,0,0,0,0,0,0,0,0,1,1,0,4,11,0,71,31,0,65,1,42,1,4,285,1,22,0,1,0,2,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,127,0,0,0,0,1,0,0,0,0,84,0,1,0,0,14,4,0,2,1,0,26,10,0,1,108,11,20,16,0,0,2,3,42,96,0,0,0,0,0,0,0,0,0,1,7,0,6,0,2,1,0,1,2,3,0,0,170,0,5,0,78,12,0,0,0,634,0,2,0,0,93,0,0,11,0,1,0,2005,2,0,0,0,0,0,0,0
2020-05-10,0,0,3,1,0,0,0,9,0,0,0,5,1,0,0,2,0,4,93,0,0,0,0,4,0,2,0,428,0,0,3,1,0,0,0,0,223,0,0,2,13,0,21,0,1,0,6,2,0,0,4,0,1,8,0,0,13,308,9,0,0,0,0,0,0,0,0,0,7,218,0,0,1,0,2,94,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,83,14,0,47,1,33,0,3,269,0,38,2,0,1,4,0,5,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,113,0,0,1,0,2,0,0,0,0,98,0,0,0,1,10,4,0,0,0,0,25,4,0,0,73,24,7,18,0,0,0,3,27,53,0,0,0,0,0,0,0,0,0,0,8,0,6,0,1,1,0,0,2,1,13,0,191,0,5,0,78,9,0,0,0,698,0,0,0,1,84,0,0,7,15,0,0,5000,0,0,0,0,0,0,0,0
2020-05-11,0,0,6,1,0,0,0,12,2,0,2,7,0,0,0,5,0,4,75,0,0,1,0,5,0,0,0,421,0,0,3,0,0,1,0,3,235,0,0,5,13,0,10,0,0,0,2,1,0,0,5,1,1,15,0,0,7,193,14,1,0,0,1,0,0,0,0,0,2,164,0,0,1,0,0,74,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,5,0,72,19,0,74,2,0,1,3,474,0,18,1,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,89,0,0,0,0,3,0,0,0,0,94,0,0,0,2,17,1,0,0,0,0,19,5,0,0,76,4,13,16,43,0,2,2,27,58,0,0,0,0,0,0,0,0,0,2,7,0,4,0,0,1,0,1,1,3,7,0,185,0,0,0,73,8,0,2,0,584,0,0,0,0,78,0,0,9,0,1,0,156,0,0,0,0,0,0,0,2
2020-05-12,23,0,4,1,0,0,0,9,4,0,0,2,0,0,0,1,0,6,94,0,0,0,0,5,0,5,0,275,0,0,1,1,0,0,0,0,85,0,0,0,10,0,16,0,0,0,2,2,0,0,3,2,1,9,0,0,13,5,23,1,0,0,2,0,0,0,0,0,10,135,0,0,0,0,1,43,0,0,1,0,0,0,0,-2,0,0,1,0,1,0,6,11,0,195,8,0,63,1,38,0,3,174,1,11,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,93,0,0,0,0,3,0,0,0,0,69,0,0,1,1,0,2,0,4,0,0,10,3,0,0,86,16,14,40,-43,0,2,4,9,76,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,2,3,8,0,177,1,4,0,75,9,0,2,0,253,0,0,0,1,61,0,0,15,20,0,0,-514,0,1,0,0,1,0,0,0
2020-05-13,9,0,2,0,0,0,0,12,1,0,1,2,1,0,0,3,0,0,95,0,0,0,0,6,0,1,0,296,0,0,5,1,0,0,0,0,149,0,0,0,5,0,18,1,0,0,1,0,0,0,4,0,0,9,0,0,8,0,17,1,0,0,0,0,0,0,0,0,10,306,0,0,1,0,0,139,0,0,2,0,0,1,0,2,0,2,0,0,2,0,7,12,0,126,23,0,78,4,16,0,2,195,0,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,117,0,0,0,0,2,0,0,0,0,26,0,1,0,1,8,1,0,0,1,0,40,3,0,0,58,14,20,0,2,0,1,5,23,95,0,0,0,0,0,0,0,0,0,0,9,1,4,0,1,0,1,1,1,1,7,0,175,1,4,0,84,8,0,3,1,272,0,0,0,0,64,0,0,13,0,0,0,802,0,0,0,0,2,0,0,0
2020-05-14,1,0,5,1,0,0,0,2,0,0,1,6,0,0,0,0,0,9,81,0,0,0,0,4,0,5,0,600,0,0,0,2,0,0,0,44,196,0,0,7,6,0,20,0,0,0,3,0,0,0,5,1,0,10,1,0,8,49,0,1,2,0,0,0,1,0,0,0,6,326,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,10,0,89,35,0,68,0,20,0,1,236,0,8,0,0,1,2,0,2,2,0,1,0,0,2,0,0,0,0,0,0,1,0,3,1,0,0,0,3,236,0,0,0,0,1,0,0,0,0,86,0,0,0,1,5,1,0,1,1,0,59,7,0,0,100,21,18,11,0,0,1,7,24,86,0,0,0,0,0,0,0,0,0,0,10,1,3,0,2,2,0,0,1,5,10,0,147,0,3,0,72,4,0,0,0,726,0,0,0,0,59,0,0,11,19,0,0,2475,0,0,0,0,1,1,0,0
2020-05-15,0,0,6,1,0,0,0,11,2,0,0,2,2,0,0,20,0,0,76,0,0,0,0,5,0,5,0,615,0,0,6,0,0,0,0,0,169,0,0,0,4,0,19,0,0,0,2,4,0,0,5,0,1,3,0,0,11,36,13,1,0,0,0,1,0,0,0,0,6,278,0,0,0,0,0,123,0,0,1,0,0,0,0,2,0,1,0,0,0,0,6,10,0,103,13,0,55,0,36,0,1,369,0,6,0,0,0,0,1,3,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,197,0,0,0,0,2,0,0,0,0,36,0,0,0,0,5,2,0,0,1,0,14,8,0,0,89,27,17,15,0,0,0,3,31,88,0,0,0,0,0,0,0,0,0,0,10,1,3,0,3,0,0,0,1,0,5,0,158,0,0,0,73,11,0,2,0,647,0,0,0,1,64,0,0,13,9,0,0,1968,0,0,0,0,1,0,0,0
2020-05-16,10,0,7,0,0,0,0,14,1,1,0,1,0,0,0,8,0,4,71,0,0,0,0,11,0,2,0,610,0,0,0,0,0,0,0,0,191,0,0,10,9,0,10,0,0,0,1,1,0,0,8,2,1,8,0,0,7,0,21,0,0,0,1,0,0,0,0,0,3,177,0,0,2,0,0,147,0,0,1,0,0,0,0,2,0,0,0,0,0,0,6,9,0,95,16,0,48,2,28,0,6,274,0,43,1,0,1,3,1,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,257,0,0,0,0,1,0,0,0,0,84,0,0,0,4,4,1,0,0,2,0,19,7,0,0,94,11,22,16,0,1,0,2,18,98,0,0,0,0,0,0,0,0,0,1,10,1,3,0,0,0,0,1,0,4,8,0,140,0,7,0,80,7,0,7,1,458,0,0,0,1,57,0,0,21,0,3,0,2840,0,0,0,0,1,0,0,0
2020-05-17,4,0,5,0,0,0,0,8,1,0,0,5,0,0,0,14,0,5,74,0,0,0,0,4,0,8,0,751,0,0,4,0,0,0,0,0,157,0,0,1,10,0,21,0,0,0,0,0,0,0,3,0,3,8,0,0,5,50,22,1,0,0,0,0,0,0,0,0,5,242,0,0,0,0,1,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,13,0,128,14,0,51,5,26,0,2,243,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,199,0,0,1,0,2,0,0,0,0,71,0,0,0,2,10,1,0,4,0,0,21,6,0,0,87,8,21,9,52,1,0,14,22,104,0,0,0,0,0,0,0,0,0,1,7,0,3,0,3,0,1,0,1,3,17,0,121,0,5,0,60,5,0,2,0,579,0,1,0,0,48,0,0,15,24,0,0,1552,0,0,0,0,0,0,0,0
2020-05-18,2,0,6,1,0,0,0,3,1,0,0,1,3,0,0,11,0,10,71,0,0,0,0,8,0,0,0,730,0,0,2,0,0,0,0,2,100,0,0,3,8,0,17,0,0,0,1,3,0,0,3,1,2,4,0,0,3,423,8,1,0,0,4,0,1,0,0,0,5,80,0,0,0,0,0,26,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,97,18,0,45,1,17,0,5,194,0,8,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,63,0,0,0,1,11,1,0,0,0,0,28,6,0,0,100,15,9,12,3,0,0,6,28,88,0,0,0,0,0,0,0,0,0,-1,9,4,4,0,1,0,0,0,1,1,8,0,106,0,6,0,69,7,0,1,0,275,0,0,0,0,50,0,0,15,0,0,0,1736,0,0,0,0,1,0,0,0
2020-05-19,6,0,8,0,0,0,0,5,0,0,0,3,1,0,1,11,0,4,72,0,0,0,0,4,0,6,0,496,0,0,1,1,0,0,0,4,178,0,0,0,11,1,18,0,0,0,3,0,0,1,4,0,0,3,0,0,5,18,0,0,0,0,0,0,0,0,0,0,2,70,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,8,0,87,16,0,48,2,12,0,5,165,0,22,0,0,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,18,0,0,0,1,15,0,0,4,0,0,57,7,0,0,75,7,15,9,2,0,2,6,26,94,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,1,0,0,1,0,8,0,123,0,4,0,74,3,0,1,0,217,0,1,0,0,47,0,0,17,5,0,1,982,2,0,0,0,2,3,0,0
2020-05-20,3,0,5,0,0,0,0,12,2,0,0,2,0,0,0,19,0,0,65,0,0,1,0,4,0,9,0,396,0,0,2,1,0,0,0,0,143,0,0,0,12,0,16,0,1,1,1,1,0,0,2,0,3,4,0,0,9,182,23,1,0,0,1,0,0,0,0,0,4,262,0,0,1,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,0,122,21,0,50,3,9,0,3,179,0,25,1,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,108,0,0,0,0,0,0,0,0,0,16,0,0,0,0,7,0,0,7,0,0,13,5,0,0,72,25,11,9,1,0,1,8,20,107,0,0,0,0,0,0,0,0,0,0,9,0,3,0,1,0,0,0,0,0,12,0,123,0,6,0,64,1,0,1,0,187,0,0,0,0,55,0,0,17,0,0,0,1061,0,0,0,0,2,0,0,0
2020-05-21,6,0,8,0,0,0,0,4,1,0,1,3,1,0,1,14,0,14,45,0,0,0,0,6,0,4,0,881,0,0,2,1,0,0,0,11,160,0,0,9,11,0,14,0,0,0,0,1,0,0,1,0,6,-6,0,0,7,7,15,2,2,0,0,0,0,0,0,0,4,348,0,0,0,0,0,101,0,0,1,0,0,0,0,1,0,0,0,0,2,0,5,5,0,134,15,0,71,0,21,0,3,172,0,19,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,353,0,0,0,0,1,0,0,0,0,54,0,0,3,1,8,1,0,4,0,0,33,0,0,1,96,21,28,19,1,0,1,3,30,96,0,0,0,0,0,0,0,0,0,0,10,0,2,0,1,0,0,1,0,1,0,0,118,0,10,0,61,1,0,2,0,614,0,0,0,0,53,0,0,14,5,0,1,1424,0,0,0,0,0,0,0,0
2020-05-22,17,0,7,1,0,0,0,24,1,0,0,1,2,0,0,15,0,0,56,0,0,0,0,14,0,3,0,749,0,0,1,0,0,0,0,11,128,0,0,2,22,0,16,0,0,0,3,0,0,1,7,3,0,6,1,0,13,4,0,0,1,0,0,0,0,0,0,0,9,81,0,0,0,0,0,89,2,0,3,0,0,0,0,2,0,3,0,0,0,0,2,6,0,100,33,0,48,2,9,0,2,195,0,23,1,0,1,4,0,8,0,0,1,0,0,0,0,0,4,1,0,0,1,0,4,1,0,0,0,2,294,0,0,0,0,1,0,0,0,0,52,0,0,0,2,6,3,0,1,3,0,33,7,0,0,112,18,22,12,2,0,0,8,14,93,0,0,0,0,0,0,0,0,0,3,9,3,2,0,1,0,0,0,1,0,13,0,108,0,1,0,50,2,0,9,0,447,0,0,0,0,58,0,0,17,2,0,0,1700,0,1,0,0,3,0,0,0
2020-05-23,15,0,7,0,0,0,0,8,3,0,0,2,0,0,2,16,0,2,43,0,0,1,0,10,0,4,0,844,0,0,3,0,0,0,0,3,162,0,0,4,0,0,16,0,4,1,0,0,0,0,3,0,0,4,0,0,2,0,21,3,0,0,1,0,0,0,0,0,3,349,0,0,1,0,1,101,0,0,1,0,0,0,0,0,0,0,0,0,2,0,10,6,0,103,13,0,35,4,9,0,0,262,0,15,0,0,0,2,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,257,0,0,0,0,2,0,0,0,1,28,0,0,0,1,3,0,0,3,1,0,31,4,0,0,98,27,22,9,5,1,2,6,30,113,0,0,0,0,0,0,0,0,0,0,10,1,2,0,5,0,0,0,0,2,19,1,87,0,0,0,46,5,0,4,0,352,0,0,0,0,55,0,0,20,0,0,0,2041,0,0,0,0,3,0,0,0
2020-05-24,1,0,7,0,0,0,0,10,3,0,0,2,1,0,0,0,0,5,45,0,0,0,0,12,0,4,0,824,0,0,3,0,0,0,0,0,96,0,0,2,53,1,21,0,0,0,1,0,0,0,2,0,10,0,0,0,4,256,20,2,0,0,1,0,0,0,0,0,6,104,0,0,0,0,0,57,4,0,4,0,0,0,0,1,0,1,0,0,0,0,1,6,0,120,59,0,51,2,12,1,3,242,0,19,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,290,0,0,0,0,0,0,0,0,1,53,0,0,0,1,4,2,0,0,1,0,39,6,0,0,125,7,24,6,0,0,0,8,10,119,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,1,9,0,84,0,6,0,58,1,0,0,0,350,0,0,0,0,48,0,0,21,10,0,0,1320,0,0,0,0,0,0,0,0
2020-05-25,4,0,6,2,0,0,0,3,5,0,0,0,0,0,0,35,0,4,30,0,0,0,0,1,0,4,0,816,0,0,6,0,0,1,0,0,107,0,0,2,29,0,16,0,0,2,0,0,0,0,1,1,0,6,3,0,0,94,18,2,0,0,0,0,0,0,0,0,4,96,0,0,1,0,0,33,1,0,2,0,0,0,0,3,0,1,0,0,0,0,4,3,0,157,43,0,69,4,15,0,4,153,0,5,0,0,0,4,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,278,0,0,0,0,0,0,0,0,0,27,0,0,0,0,5,1,0,0,1,0,30,3,0,0,131,7,8,13,1,0,1,5,25,94,0,0,0,0,0,0,0,0,0,0,8,2,3,0,2,0,0,1,0,1,14,0,70,0,8,0,49,4,0,3,0,411,0,0,0,0,41,0,0,17,0,0,0,1394,0,0,0,0,2,0,0,0
2020-05-26,4,0,6,0,0,0,0,7,1,0,1,1,3,0,0,21,0,5,31,0,0,0,0,4,0,1,0,485,0,0,2,0,0,0,0,0,103,0,0,3,28,0,12,0,0,0,0,0,0,0,1,2,0,4,0,0,6,48,15,3,0,0,0,0,0,0,0,0,1,481,0,0,0,0,0,21,0,0,1,0,0,0,0,2,0,0,1,0,0,0,4,11,0,134,30,0,62,4,10,0,3,145,0,14,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,3,1,0,0,0,4,0,0,0,0,2,132,0,0,0,0,1,0,0,0,0,10,0,0,0,3,6,3,0,0,4,0,36,6,0,0,125,0,10,15,1,0,0,2,16,91,0,0,0,0,0,0,0,0,0,0,9,0,2,0,3,0,0,0,1,2,3,3,58,0,0,0,53,3,0,0,0,67,0,0,0,1,44,0,0,21,7,0,0,697,1,1,0,0,0,0,0,0
